id,title,description,level,timeMin,mood,items,reasons,sauce,steps
r11,굴순두부찌개,"굴순두부찌개은(는) 재료를 한데 넣고 충분히 끓여 깊은 맛을 내는 찌개·스튜 계열 요리예요. 재료 손질, 불 조절, 양념 타이밍을 순서대로 따라 하면 집에서도 안정적으로 만들 수 있도록 설명을 자세히 넣었어요.",보통,35,든든한 집밥,"[{""ingredientId"": ""i957"", ""baseQuantity"": 1}, {""ingredientId"": ""i569"", ""baseQuantity"": 80}, {""ingredientId"": ""i111"", ""baseQuantity"": 0.5}, {""ingredientId"": ""i112"", ""baseQuantity"": 1}]","[""냉장고에 있는 순두부를 중심으로 활용할 수 있어 재료 소진에 도움이 돼요."", ""순두부, 굴, 양파 조합은 실제 가정식과 외식 메뉴에서 자주 쓰이는 안정적인 조합이에요."", ""굴순두부찌개는 조리 흐름이 분명하고 재현성이 높아 추천·학습용 데이터로 쓰기 좋아요.""]","[""간장 1큰술, 다진 마늘 1작은술, 소금 약간을 먼저 섞어 기본 간을 준비해요."", ""매콤한 스타일이면 고춧가루나 고추장을 소량씩 추가하고, 국물 요리는 마지막에 간을 다시 봐요."", ""완성 직전에 참기름 몇 방울과 후추를 더하면 향이 훨씬 또렷해져요.""]","[""먼저 순두부는 조리하기 좋게 손질해요; 굴는 흐르는 물에 가볍게 씻은 뒤 물기를 충분히 빼요; 양파는 한입 크기로 썰어요; 대파는 먹기 좋은 길이로 썰어요. 재료 크기를 비슷하게 맞추면 익는 속도가 고르게 맞고 완성도가 좋아져요."", ""냄비를 중불로 달군 뒤 향을 내는 재료를 먼저 넣고 1~2분 볶아 밑맛을 만들어요."", ""물이나 육수 500~700ml를 붓고 센 불에서 끓이다가 끓어오르면 중불로 줄여요."", ""단단한 재료를 먼저 익히고, 부서지기 쉬운 재료는 뒤쪽에 넣어 식감을 살려요."", ""국물 맛을 본 뒤 필요한 양념을 조금씩 더해 간을 맞추고, 거품은 중간에 걷어내요."", ""재료 맛이 자연스럽게 어우러지도록 5~10분 더 끓인 뒤 마지막에 향채를 넣어 마무리해요."", ""불을 끄기 직전에 간을 한 번 더 확인하고 뜨거울 때 바로 담아내요.""]"
r12,소고기무국,"소고기무국은(는) 국물의 맛과 향을 중심으로 재료를 차분하게 익혀 먹는 수프·국물 요리예요. 재료 손질, 불 조절, 양념 타이밍을 순서대로 따라 하면 집에서도 안정적으로 만들 수 있도록 설명을 자세히 넣었어요.",쉬움,25,든든한 집밥,"[{""ingredientId"": ""i2"", ""baseQuantity"": 180}, {""ingredientId"": ""i155"", ""baseQuantity"": 0.5}, {""ingredientId"": ""i112"", ""baseQuantity"": 1}, {""ingredientId"": ""i116"", ""baseQuantity"": 2}]","[""냉장고에 있는 소고기를 중심으로 활용할 수 있어 재료 소진에 도움이 돼요."", ""소고기, 무, 대파 조합은 실제 가정식과 외식 메뉴에서 자주 쓰이는 안정적인 조합이에요."", ""소고기무국는 조리 흐름이 분명하고 재현성이 높아 추천·학습용 데이터로 쓰기 좋아요.""]","[""간장 1큰술, 다진 마늘 1작은술, 소금 약간을 먼저 섞어 기본 간을 준비해요."", ""매콤한 스타일이면 고춧가루나 고추장을 소량씩 추가하고, 국물 요리는 마지막에 간을 다시 봐요."", ""완성 직전에 참기름 몇 방울과 후추를 더하면 향이 훨씬 또렷해져요.""]","[""먼저 소고기는 키친타월로 물기를 닦고 먹기 좋은 크기로 손질해요; 무는 한입 크기로 썰어요; 대파는 먹기 좋은 길이로 썰어요; 마늘은 편으로 썰거나 다져요. 재료 크기를 비슷하게 맞추면 익는 속도가 고르게 맞고 완성도가 좋아져요."", ""냄비를 중불로 달군 뒤 향을 내는 재료를 먼저 넣고 1~2분 볶아 밑맛을 만들어요."", ""물이나 육수 500~700ml를 붓고 센 불에서 끓이다가 끓어오르면 중불로 줄여요."", ""단단한 재료를 먼저 익히고, 부서지기 쉬운 재료는 뒤쪽에 넣어 식감을 살려요."", ""국물 맛을 본 뒤 필요한 양념을 조금씩 더해 간을 맞추고, 거품은 중간에 걷어내요."", ""재료 맛이 자연스럽게 어우러지도록 5~10분 더 끓인 뒤 마지막에 향채를 넣어 마무리해요."", ""불을 끄기 직전에 간을 한 번 더 확인하고 뜨거울 때 바로 담아내요.""]"
r13,북엇국,"북엇국은(는) 국물의 맛과 향을 중심으로 재료를 차분하게 익혀 먹는 수프·국물 요리예요. 재료 손질, 불 조절, 양념 타이밍을 순서대로 따라 하면 집에서도 안정적으로 만들 수 있도록 설명을 자세히 넣었어요.",쉬움,25,든든한 집밥,"[{""ingredientId"": ""i684"", ""baseQuantity"": 25}, {""ingredientId"": ""i481"", ""baseQuantity"": 1}, {""ingredientId"": ""i155"", ""baseQuantity"": 0.5}, {""ingredientId"": ""i112"", ""baseQuantity"": 1}]","[""냉장고에 있는 북어채를 중심으로 활용할 수 있어 재료 소진에 도움이 돼요."", ""북어채, 계란, 무 조합은 실제 가정식과 외식 메뉴에서 자주 쓰이는 안정적인 조합이에요."", ""북엇국는 조리 흐름이 분명하고 재현성이 높아 추천·학습용 데이터로 쓰기 좋아요.""]","[""간장 1큰술, 다진 마늘 1작은술, 소금 약간을 먼저 섞어 기본 간을 준비해요."", ""매콤한 스타일이면 고춧가루나 고추장을 소량씩 추가하고, 국물 요리는 마지막에 간을 다시 봐요."", ""완성 직전에 참기름 몇 방울과 후추를 더하면 향이 훨씬 또렷해져요.""]","[""먼저 북어채는 조리하기 좋게 손질해요; 계란는 조리하기 좋게 손질해요; 무는 한입 크기로 썰어요; 대파는 먹기 좋은 길이로 썰어요. 재료 크기를 비슷하게 맞추면 익는 속도가 고르게 맞고 완성도가 좋아져요."", ""냄비를 중불로 달군 뒤 향을 내는 재료를 먼저 넣고 1~2분 볶아 밑맛을 만들어요."", ""물이나 육수 500~700ml를 붓고 센 불에서 끓이다가 끓어오르면 중불로 줄여요."", ""단단한 재료를 먼저 익히고, 부서지기 쉬운 재료는 뒤쪽에 넣어 식감을 살려요."", ""국물 맛을 본 뒤 필요한 양념을 조금씩 더해 간을 맞추고, 거품은 중간에 걷어내요."", ""재료 맛이 자연스럽게 어우러지도록 5~10분 더 끓인 뒤 마지막에 향채를 넣어 마무리해요."", ""불을 끄기 직전에 간을 한 번 더 확인하고 뜨거울 때 바로 담아내요.""]"
r14,황태국,"황태국은(는) 국물의 맛과 향을 중심으로 재료를 차분하게 익혀 먹는 수프·국물 요리예요. 재료 손질, 불 조절, 양념 타이밍을 순서대로 따라 하면 집에서도 안정적으로 만들 수 있도록 설명을 자세히 넣었어요.",쉬움,25,든든한 집밥,"[{""ingredientId"": ""i683"", ""baseQuantity"": 25}, {""ingredientId"": ""i481"", ""baseQuantity"": 1}, {""ingredientId"": ""i155"", ""baseQuantity"": 0.5}, {""ingredientId"": ""i112"", ""baseQuantity"": 1}]","[""냉장고에 있는 황태채를 중심으로 활용할 수 있어 재료 소진에 도움이 돼요."", ""황태채, 계란, 무 조합은 실제 가정식과 외식 메뉴에서 자주 쓰이는 안정적인 조합이에요."", ""황태국는 조리 흐름이 분명하고 재현성이 높아 추천·학습용 데이터로 쓰기 좋아요.""]","[""간장 1큰술, 다진 마늘 1작은술, 소금 약간을 먼저 섞어 기본 간을 준비해요."", ""매콤한 스타일이면 고춧가루나 고추장을 소량씩 추가하고, 국물 요리는 마지막에 간을 다시 봐요."", ""완성 직전에 참기름 몇 방울과 후추를 더하면 향이 훨씬 또렷해져요.""]","[""먼저 황태채는 조리하기 좋게 손질해요; 계란는 조리하기 좋게 손질해요; 무는 한입 크기로 썰어요; 대파는 먹기 좋은 길이로 썰어요. 재료 크기를 비슷하게 맞추면 익는 속도가 고르게 맞고 완성도가 좋아져요."", ""냄비를 중불로 달군 뒤 향을 내는 재료를 먼저 넣고 1~2분 볶아 밑맛을 만들어요."", ""물이나 육수 500~700ml를 붓고 센 불에서 끓이다가 끓어오르면 중불로 줄여요."", ""단단한 재료를 먼저 익히고, 부서지기 쉬운 재료는 뒤쪽에 넣어 식감을 살려요."", ""국물 맛을 본 뒤 필요한 양념을 조금씩 더해 간을 맞추고, 거품은 중간에 걷어내요."", ""재료 맛이 자연스럽게 어우러지도록 5~10분 더 끓인 뒤 마지막에 향채를 넣어 마무리해요."", ""불을 끄기 직전에 간을 한 번 더 확인하고 뜨거울 때 바로 담아내요.""]"
r15,콩나물국,"콩나물국은(는) 국물의 맛과 향을 중심으로 재료를 차분하게 익혀 먹는 수프·국물 요리예요. 재료 손질, 불 조절, 양념 타이밍을 순서대로 따라 하면 집에서도 안정적으로 만들 수 있도록 설명을 자세히 넣었어요.",쉬움,25,든든한 집밥,"[{""ingredientId"": ""i162"", ""baseQuantity"": 1}, {""ingredientId"": ""i112"", ""baseQuantity"": 1}, {""ingredientId"": ""i116"", ""baseQuantity"": 2}]","[""냉장고에 있는 콩나물를 중심으로 활용할 수 있어 재료 소진에 도움이 돼요."", ""콩나물, 대파, 마늘 조합은 실제 가정식과 외식 메뉴에서 자주 쓰이는 안정적인 조합이에요."", ""콩나물국는 조리 흐름이 분명하고 재현성이 높아 추천·학습용 데이터로 쓰기 좋아요.""]","[""간장 1큰술, 다진 마늘 1작은술, 소금 약간을 먼저 섞어 기본 간을 준비해요."", ""매콤한 스타일이면 고춧가루나 고추장을 소량씩 추가하고, 국물 요리는 마지막에 간을 다시 봐요."", ""완성 직전에 참기름 몇 방울과 후추를 더하면 향이 훨씬 또렷해져요.""]","[""먼저 콩나물는 조리하기 좋게 손질해요; 대파는 먹기 좋은 길이로 썰어요; 마늘은 편으로 썰거나 다져요. 재료 크기를 비슷하게 맞추면 익는 속도가 고르게 맞고 완성도가 좋아져요."", ""냄비를 중불로 달군 뒤 향을 내는 재료를 먼저 넣고 1~2분 볶아 밑맛을 만들어요."", ""물이나 육수 500~700ml를 붓고 센 불에서 끓이다가 끓어오르면 중불로 줄여요."", ""단단한 재료를 먼저 익히고, 부서지기 쉬운 재료는 뒤쪽에 넣어 식감을 살려요."", ""국물 맛을 본 뒤 필요한 양념을 조금씩 더해 간을 맞추고, 거품은 중간에 걷어내요."", ""재료 맛이 자연스럽게 어우러지도록 5~10분 더 끓인 뒤 마지막에 향채를 넣어 마무리해요."", ""불을 끄기 직전에 간을 한 번 더 확인하고 뜨거울 때 바로 담아내요.""]"
r16,어묵국,"어묵국은(는) 국물의 맛과 향을 중심으로 재료를 차분하게 익혀 먹는 수프·국물 요리예요. 재료 손질, 불 조절, 양념 타이밍을 순서대로 따라 하면 집에서도 안정적으로 만들 수 있도록 설명을 자세히 넣었어요.",쉬움,25,든든한 집밥,"[{""ingredientId"": ""i575"", ""baseQuantity"": 160}, {""ingredientId"": ""i155"", ""baseQuantity"": 0.5}, {""ingredientId"": ""i112"", ""baseQuantity"": 1}]","[""냉장고에 있는 어묵를 중심으로 활용할 수 있어 재료 소진에 도움이 돼요."", ""어묵, 무, 대파 조합은 실제 가정식과 외식 메뉴에서 자주 쓰이는 안정적인 조합이에요."", ""어묵국는 조리 흐름이 분명하고 재현성이 높아 추천·학습용 데이터로 쓰기 좋아요.""]","[""간장 1큰술, 다진 마늘 1작은술, 소금 약간을 먼저 섞어 기본 간을 준비해요."", ""매콤한 스타일이면 고춧가루나 고추장을 소량씩 추가하고, 국물 요리는 마지막에 간을 다시 봐요."", ""완성 직전에 참기름 몇 방울과 후추를 더하면 향이 훨씬 또렷해져요.""]","[""먼저 어묵는 흐르는 물에 가볍게 씻은 뒤 물기를 충분히 빼요; 무는 한입 크기로 썰어요; 대파는 먹기 좋은 길이로 썰어요. 재료 크기를 비슷하게 맞추면 익는 속도가 고르게 맞고 완성도가 좋아져요."", ""냄비를 중불로 달군 뒤 향을 내는 재료를 먼저 넣고 1~2분 볶아 밑맛을 만들어요."", ""물이나 육수 500~700ml를 붓고 센 불에서 끓이다가 끓어오르면 중불로 줄여요."", ""단단한 재료를 먼저 익히고, 부서지기 쉬운 재료는 뒤쪽에 넣어 식감을 살려요."", ""국물 맛을 본 뒤 필요한 양념을 조금씩 더해 간을 맞추고, 거품은 중간에 걷어내요."", ""재료 맛이 자연스럽게 어우러지도록 5~10분 더 끓인 뒤 마지막에 향채를 넣어 마무리해요."", ""불을 끄기 직전에 간을 한 번 더 확인하고 뜨거울 때 바로 담아내요.""]"
r17,시금치된장국,"시금치된장국은(는) 국물의 맛과 향을 중심으로 재료를 차분하게 익혀 먹는 수프·국물 요리예요. 재료 손질, 불 조절, 양념 타이밍을 순서대로 따라 하면 집에서도 안정적으로 만들 수 있도록 설명을 자세히 넣었어요.",쉬움,25,든든한 집밥,"[{""ingredientId"": ""i133"", ""baseQuantity"": 1}, {""ingredientId"": ""i112"", ""baseQuantity"": 1}, {""ingredientId"": ""i956"", ""baseQuantity"": 1}]","[""냉장고에 있는 시금치를 중심으로 활용할 수 있어 재료 소진에 도움이 돼요."", ""시금치, 대파, 두부 조합은 실제 가정식과 외식 메뉴에서 자주 쓰이는 안정적인 조합이에요."", ""시금치된장국는 조리 흐름이 분명하고 재현성이 높아 추천·학습용 데이터로 쓰기 좋아요.""]","[""간장 1큰술, 다진 마늘 1작은술, 소금 약간을 먼저 섞어 기본 간을 준비해요."", ""매콤한 스타일이면 고춧가루나 고추장을 소량씩 추가하고, 국물 요리는 마지막에 간을 다시 봐요."", ""완성 직전에 참기름 몇 방울과 후추를 더하면 향이 훨씬 또렷해져요.""]","[""먼저 시금치는 먹기 좋은 길이로 썰어요; 대파는 먹기 좋은 길이로 썰어요; 두부는 조리하기 좋게 손질해요. 재료 크기를 비슷하게 맞추면 익는 속도가 고르게 맞고 완성도가 좋아져요."", ""냄비를 중불로 달군 뒤 향을 내는 재료를 먼저 넣고 1~2분 볶아 밑맛을 만들어요."", ""물이나 육수 500~700ml를 붓고 센 불에서 끓이다가 끓어오르면 중불로 줄여요."", ""단단한 재료를 먼저 익히고, 부서지기 쉬운 재료는 뒤쪽에 넣어 식감을 살려요."", ""국물 맛을 본 뒤 필요한 양념을 조금씩 더해 간을 맞추고, 거품은 중간에 걷어내요."", ""재료 맛이 자연스럽게 어우러지도록 5~10분 더 끓인 뒤 마지막에 향채를 넣어 마무리해요."", ""불을 끄기 직전에 간을 한 번 더 확인하고 뜨거울 때 바로 담아내요.""]"
r18,미역국,"미역국은(는) 국물의 맛과 향을 중심으로 재료를 차분하게 익혀 먹는 수프·국물 요리예요. 재료 손질, 불 조절, 양념 타이밍을 순서대로 따라 하면 집에서도 안정적으로 만들 수 있도록 설명을 자세히 넣었어요.",쉬움,25,든든한 집밥,"[{""ingredientId"": ""i677"", ""baseQuantity"": 25}, {""ingredientId"": ""i2"", ""baseQuantity"": 80}, {""ingredientId"": ""i116"", ""baseQuantity"": 2}]","[""냉장고에 있는 미역를 중심으로 활용할 수 있어 재료 소진에 도움이 돼요."", ""미역, 소고기, 마늘 조합은 실제 가정식과 외식 메뉴에서 자주 쓰이는 안정적인 조합이에요."", ""미역국는 조리 흐름이 분명하고 재현성이 높아 추천·학습용 데이터로 쓰기 좋아요.""]","[""간장 1큰술, 다진 마늘 1작은술, 소금 약간을 먼저 섞어 기본 간을 준비해요."", ""매콤한 스타일이면 고춧가루나 고추장을 소량씩 추가하고, 국물 요리는 마지막에 간을 다시 봐요."", ""완성 직전에 참기름 몇 방울과 후추를 더하면 향이 훨씬 또렷해져요.""]","[""먼저 미역는 조리하기 좋게 손질해요; 소고기는 키친타월로 물기를 닦고 먹기 좋은 크기로 손질해요; 마늘은 편으로 썰거나 다져요. 재료 크기를 비슷하게 맞추면 익는 속도가 고르게 맞고 완성도가 좋아져요."", ""냄비를 중불로 달군 뒤 향을 내는 재료를 먼저 넣고 1~2분 볶아 밑맛을 만들어요."", ""물이나 육수 500~700ml를 붓고 센 불에서 끓이다가 끓어오르면 중불로 줄여요."", ""단단한 재료를 먼저 익히고, 부서지기 쉬운 재료는 뒤쪽에 넣어 식감을 살려요."", ""국물 맛을 본 뒤 필요한 양념을 조금씩 더해 간을 맞추고, 거품은 중간에 걷어내요."", ""재료 맛이 자연스럽게 어우러지도록 5~10분 더 끓인 뒤 마지막에 향채를 넣어 마무리해요."", ""불을 끄기 직전에 간을 한 번 더 확인하고 뜨거울 때 바로 담아내요.""]"
r19,바지락탕,"바지락탕은(는) 국물의 맛과 향을 중심으로 재료를 차분하게 익혀 먹는 수프·국물 요리예요. 재료 손질, 불 조절, 양념 타이밍을 순서대로 따라 하면 집에서도 안정적으로 만들 수 있도록 설명을 자세히 넣었어요.",쉬움,25,든든한 집밥,"[{""ingredientId"": ""i566"", ""baseQuantity"": 160}, {""ingredientId"": ""i155"", ""baseQuantity"": 0.5}, {""ingredientId"": ""i112"", ""baseQuantity"": 1}, {""ingredientId"": ""i116"", ""baseQuantity"": 2}]","[""냉장고에 있는 바지락를 중심으로 활용할 수 있어 재료 소진에 도움이 돼요."", ""바지락, 무, 대파 조합은 실제 가정식과 외식 메뉴에서 자주 쓰이는 안정적인 조합이에요."", ""바지락탕는 조리 흐름이 분명하고 재현성이 높아 추천·학습용 데이터로 쓰기 좋아요.""]","[""간장 1큰술, 다진 마늘 1작은술, 소금 약간을 먼저 섞어 기본 간을 준비해요."", ""매콤한 스타일이면 고춧가루나 고추장을 소량씩 추가하고, 국물 요리는 마지막에 간을 다시 봐요."", ""완성 직전에 참기름 몇 방울과 후추를 더하면 향이 훨씬 또렷해져요.""]","[""먼저 바지락는 흐르는 물에 가볍게 씻은 뒤 물기를 충분히 빼요; 무는 한입 크기로 썰어요; 대파는 먹기 좋은 길이로 썰어요; 마늘은 편으로 썰거나 다져요. 재료 크기를 비슷하게 맞추면 익는 속도가 고르게 맞고 완성도가 좋아져요."", ""냄비를 중불로 달군 뒤 향을 내는 재료를 먼저 넣고 1~2분 볶아 밑맛을 만들어요."", ""물이나 육수 500~700ml를 붓고 센 불에서 끓이다가 끓어오르면 중불로 줄여요."", ""단단한 재료를 먼저 익히고, 부서지기 쉬운 재료는 뒤쪽에 넣어 식감을 살려요."", ""국물 맛을 본 뒤 필요한 양념을 조금씩 더해 간을 맞추고, 거품은 중간에 걷어내요."", ""재료 맛이 자연스럽게 어우러지도록 5~10분 더 끓인 뒤 마지막에 향채를 넣어 마무리해요."", ""불을 끄기 직전에 간을 한 번 더 확인하고 뜨거울 때 바로 담아내요.""]"
r20,굴국,"굴국은(는) 국물의 맛과 향을 중심으로 재료를 차분하게 익혀 먹는 수프·국물 요리예요. 재료 손질, 불 조절, 양념 타이밍을 순서대로 따라 하면 집에서도 안정적으로 만들 수 있도록 설명을 자세히 넣었어요.",쉬움,25,든든한 집밥,"[{""ingredientId"": ""i569"", ""baseQuantity"": 160}, {""ingredientId"": ""i155"", ""baseQuantity"": 0.5}, {""ingredientId"": ""i112"", ""baseQuantity"": 1}]","[""냉장고에 있는 굴를 중심으로 활용할 수 있어 재료 소진에 도움이 돼요."", ""굴, 무, 대파 조합은 실제 가정식과 외식 메뉴에서 자주 쓰이는 안정적인 조합이에요."", ""굴국는 조리 흐름이 분명하고 재현성이 높아 추천·학습용 데이터로 쓰기 좋아요.""]","[""간장 1큰술, 다진 마늘 1작은술, 소금 약간을 먼저 섞어 기본 간을 준비해요."", ""매콤한 스타일이면 고춧가루나 고추장을 소량씩 추가하고, 국물 요리는 마지막에 간을 다시 봐요."", ""완성 직전에 참기름 몇 방울과 후추를 더하면 향이 훨씬 또렷해져요.""]","[""먼저 굴는 흐르는 물에 가볍게 씻은 뒤 물기를 충분히 빼요; 무는 한입 크기로 썰어요; 대파는 먹기 좋은 길이로 썰어요. 재료 크기를 비슷하게 맞추면 익는 속도가 고르게 맞고 완성도가 좋아져요."", ""냄비를 중불로 달군 뒤 향을 내는 재료를 먼저 넣고 1~2분 볶아 밑맛을 만들어요."", ""물이나 육수 500~700ml를 붓고 센 불에서 끓이다가 끓어오르면 중불로 줄여요."", ""단단한 재료를 먼저 익히고, 부서지기 쉬운 재료는 뒤쪽에 넣어 식감을 살려요."", ""국물 맛을 본 뒤 필요한 양념을 조금씩 더해 간을 맞추고, 거품은 중간에 걷어내요."", ""재료 맛이 자연스럽게 어우러지도록 5~10분 더 끓인 뒤 마지막에 향채를 넣어 마무리해요."", ""불을 끄기 직전에 간을 한 번 더 확인하고 뜨거울 때 바로 담아내요.""]"
r21,제육볶음,"제육볶음은(는) 센 불에서 재료의 수분을 날리듯 빠르게 볶아 식감과 향을 살리는 요리예요. 재료 손질, 불 조절, 양념 타이밍을 순서대로 따라 하면 집에서도 안정적으로 만들 수 있도록 설명을 자세히 넣었어요.",보통,20,든든한 집밥,"[{""ingredientId"": ""i1"", ""baseQuantity"": 180}, {""ingredientId"": ""i111"", ""baseQuantity"": 0.5}, {""ingredientId"": ""i112"", ""baseQuantity"": 1}]","[""냉장고에 있는 돼지고기를 중심으로 활용할 수 있어 재료 소진에 도움이 돼요."", ""돼지고기, 양파, 대파 조합은 실제 가정식과 외식 메뉴에서 자주 쓰이는 안정적인 조합이에요."", ""제육볶음는 조리 흐름이 분명하고 재현성이 높아 추천·학습용 데이터로 쓰기 좋아요.""]","[""간장 1큰술, 다진 마늘 1작은술, 소금 약간을 먼저 섞어 기본 간을 준비해요."", ""매콤한 스타일이면 고춧가루나 고추장을 소량씩 추가하고, 국물 요리는 마지막에 간을 다시 봐요."", ""완성 직전에 참기름 몇 방울과 후추를 더하면 향이 훨씬 또렷해져요.""]","[""먼저 돼지고기는 키친타월로 물기를 닦고 먹기 좋은 크기로 손질해요; 양파는 한입 크기로 썰어요; 대파는 먹기 좋은 길이로 썰어요. 재료 크기를 비슷하게 맞추면 익는 속도가 고르게 맞고 완성도가 좋아져요."", ""팬을 충분히 예열한 뒤 기름을 두르고 향채를 먼저 볶아 향을 끌어올려요."", ""주재료인 돼지고기는 팬 바닥에 넓게 펼쳐 겉면부터 익혀 수분을 날리듯 조리해요."", ""채소는 익는 순서대로 넣고 센 불에서 짧게 볶아야 아삭한 식감이 남아요."", ""양념은 팬 가장자리로 둘러 넣어 살짝 끓인 뒤 재료와 섞으면 맛이 또렷해져요."", ""팬이 너무 마르면 물 1~2큰술을 더하고, 수분이 많으면 불을 높여 빠르게 날려요."", ""마지막에 후추나 향이 좋은 재료를 더해 정리하고 바로 접시에 담아요.""]"
